"ICD10_explo","df_name","window_optimum_start","window_optimum_end","MK_Tau_opt","MK_p_value_opt","MK_Tau","MK_p_value","Unique_Observations","prop_sig","n_countries","pos_sig","neg_sig","p_one","q_bh","ARD_BH","ARD_selected","X_key_GBD","Cause.Name","Cause.ID","Cause.Hierarchy.Level","ICD10","ICD10.Used.in.Hospital.Claims.Analyses","ICD9","ICD9.Used.in.Hospital.Claims.Analyses","cause_level_1","cause_level_2","cause_level_3","cause_level_4","trait_type","pheno_sex","coding","modifier","description","description_more","coding_description","category","n_cases_full_cohort_both_sexes","n_cases_full_cohort_females","n_cases_full_cohort_males","n_cases_hq_cohort_both_sexes","n_cases_hq_cohort_females","n_cases_hq_cohort_males","pops","num_pops","pops_pass_qc","num_pops_pass_qc","n_cases_AFR","n_cases_AMR","n_cases_CSA","n_cases_EAS","n_cases_EUR","n_cases_MID","n_controls_AFR","n_controls_AMR","n_controls_CSA","n_controls_EAS","n_controls_EUR","n_controls_MID","rhemc_25bin_50rv_h2_observed_AFR","rhemc_25bin_50rv_h2_observed_AMR","rhemc_25bin_50rv_h2_observed_CSA","rhemc_25bin_50rv_h2_observed_EAS","sldsc_25bin_h2_observed_EUR","rhemc_25bin_50rv_h2_observed_MID","rhemc_25bin_50rv_h2_observed_se_AFR","rhemc_25bin_50rv_h2_observed_se_AMR","rhemc_25bin_50rv_h2_observed_se_CSA","rhemc_25bin_50rv_h2_observed_se_EAS","sldsc_25bin_h2_observed_se_EUR","rhemc_25bin_50rv_h2_observed_se_MID","rhemc_25bin_50rv_h2_liability_AFR","rhemc_25bin_50rv_h2_liability_AMR","rhemc_25bin_50rv_h2_liability_CSA","rhemc_25bin_50rv_h2_liability_EAS","sldsc_25bin_h2_liability_EUR","rhemc_25bin_50rv_h2_liability_MID","rhemc_25bin_50rv_h2_liability_se_AFR","rhemc_25bin_50rv_h2_liability_se_AMR","rhemc_25bin_50rv_h2_liability_se_CSA","rhemc_25bin_50rv_h2_liability_se_EAS","sldsc_25bin_h2_liability_se_EUR","rhemc_25bin_50rv_h2_liability_se_MID","rhemc_25bin_50rv_h2_z_AFR","rhemc_25bin_50rv_h2_z_AMR","rhemc_25bin_50rv_h2_z_CSA","rhemc_25bin_50rv_h2_z_EAS","sldsc_25bin_h2_z_EUR","rhemc_25bin_50rv_h2_z_MID","lambda_gc_AFR","lambda_gc_AMR","lambda_gc_CSA","lambda_gc_EAS","lambda_gc_EUR","lambda_gc_MID","phenotype_qc_AFR","phenotype_qc_AMR","phenotype_qc_CSA","phenotype_qc_EAS","phenotype_qc_EUR","phenotype_qc_MID","in_max_independent_set","filename","filename_tabix","aws_link","aws_link_tabix","wget","wget_tabix","md5_hex","size_in_bytes","md5_hex_tabix","size_in_bytes_tabix","trait_efos","trait_efo_terms","trait_efo_categories"
"N19","Diabetes and kidney diseases",1,13,0.974359095,4.76837158203125e-06,0.74999994,6.15119934082031e-05,16,1,204,204,0,2.38418579101562e-06,7.32640425364176e-06,TRUE,TRUE,"diabetes and kidney diseases","Diabetes and kidney diseases",974,2,"D63.1, E08-E08.9, E10-E14.9, I12-I13.9, N00-N08.8, N15.0, N17-N19, Q60-Q63.2, Q63.8-Q63.9, Q64.2-Q64.9, R73-R73.9","D63.1, E08-E08.9, E10-E14.9, I12-I13.9, N00-N08.8, N15.0, N17-N19, P96.0-P96.0","249-250.99, 285.21, 362.0-362.07, 403-404.93, 580-587.9, 753.0-753.4, 753.6-753.9, 790.2-790.29, V13.03-V13.09, V18-V18.0, V18.6, V18.69, V42.0, V42.83, V45.1-V45.12, V45.73, V45.85, V56-V56.8, V58.67, V59.4, V77.1, V81.5-V81.6","249-250.99, 285.21, 362.0-362.07, 403-404.93, 580-587.9","Non-communicable diseases","Diabetes and kidney diseases","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N46","Adverse effects of medical treatment",1,16,0.99999994,1.19209289550781e-07,0.99999994,1.19209289550781e-07,16,0.955882352941176,204,195,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"adverse effects of medical treatment","Adverse effects of medical treatment",708,3,"D69.5-D69.59, D70.1-D70.2, D78-D78.89, D89.81-D89.813, E03.2, E06.4, E09-E09.9, E16.0, E23.1, E24.2, E27.3, E36-E36.8, E66.1, E87.0-E87.99, E89-E89.9, G21.0-G21.19, G24.0-G24.09, G25.1, G25.4, G25.6-G25.79, G62.0, G72.0, G93.7, G96.0, G96.11, G97-G97.9, H05.33-H05.339, H05.42-H05.53, H59-H59.89, H91.0-H91.09, H95-H95.9, I95.2-I95.81, I97-I97.9, J70-J70.4, J95-J95.9, K08.5-K08.59, K43-K43.9, K52.0, K62.7, K68.11, K91-K91.9, K94-K95.89, L23.3, L27.0-L27.1, L56.0-L56.1, L64.0, L76-L76.82, M10.2-M10.29, M87.1-M87.19, M96-M96.9, N14-N14.4, N30.4-N30.41, N46.021, N46.121, N52.2-N52.39, N65-N65.1, N99-N99.9, P93-P93.8, P96.2, P96.5, R50.2-R50.83, Y40-Y84.9, Y88-Y88.3, Z21.0, Z42-Z51.9, Z88-Z94.0, Z94.6-Z99.9","D69.5-D69.59, D70.1-D70.2, D75.82, D78-D78.89, D89.81-D89.813, E03.2, E06.4, E09-E09.9, E16.0, E23.1, E24.2, E27.3, E36-E36.8, E66.1, E71.43, E89-E89.9, G21.0-G25.79, G62.0-G97.9, H05.33-H05.339, H05.42-H05.53, H59-H59.89, H91.0-H91.09, H95-H95.9, I95.2-I97.9, J70-J70.4, J95-J95.9, K08.5-K08.59, K43-K43.9, K52.0, K62.7, K68.11, K91-K91.9, K94-K95.89, L23.3, L27.0-L27.1, L56.0-L56.1, L64.0, L76-L76.82, M10.2-M10.29, M87.1-M87.19, M96-M96.9, N14-N14.4, N30.4-N30.41, N46.021-N46.121, N52.2-N52.39, N65-N65.1, N99-N99.9, P93-P93.8, P96.2-P96.5, R50.2-R50.83, Y40-Y84.9, Y88-Y88.3, Z21.0, Z42-Z51.9, Z88-Z94.0, Z94.6-Z99.9","244.0-244.1, 244.3, 251.3, 253.7, 279.5-279.53, 331.81, 333.92, 349-349.9, 357.6, 359.24, 379.6-379.63, 440.3-440.32, 457.0, 458.2-458.29, 518.6-518.7, 519.0-519.1, 525.6-525.79, 526.62-526.63, 530.86-530.87, 536.4-536.49, 539-539.9, 551.2-551.29, 552.2-552.29, 553.2-553.29, 564.2-564.4, 569.6-569.8, 579.3, 595.82, 596.81-596.83, 598.2, 612-612.1, 779.4-779.5, 780.62-780.66, 995.89, E870-E876.9, E878-E879.9, E930-E949.9, V44-V45, V45.2-V45.4, V45.7, V45.77, V45.79-V45.8, V45.87-V45.89","244.0-244.1, 244.3, 251.3, 253.7, 279.5-279.53, 331.81, 333.92, 349-349.9, 357.6-359.24, 379.6-379.63, 440.3-440.32, 457.0, 458.2-458.29, 518.6-519.1, 525.6-525.79, 526.62-526.63, 530.86-530.87, 536.4-536.49, 539-539.9, 551.2-551.29, 552.2-552.29, 553.2-553.29, 564.2-564.4, 569.6-569.8, 579.3, 595.82, 596.81-596.83, 598.2, 612-612.1, 779.4-780.66, 995.89, E87.0-E87.99, E93.0-E94.99, V44-V45.89","Injuries","Unintentional injuries","Adverse effects of medical treatment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N49","Bacterial skin diseases",1,16,0.783333302,2.82526016235352e-05,0.783333302,2.82526016235352e-05,16,0.985294117647059,204,201,0,1.41263008117676e-05,3.56175960638585e-05,TRUE,TRUE,"bacterial skin diseases","Bacterial skin diseases",980,3,"A46-A46.0, A66-A67.3, A67.9, I89.1-I89.8, L00-L05.92, L08-L08.9, L30.3-L30.4, L88, L97-L98.499, M72.5-M72.6, N49.2-N49.3","A46-A46.0, A66-A67.9, I89.1-I89.8, L00-L08.9, L30.3-L30.4, L88, L97-L98.499, M72.5-M72.6, N49.2-N49.3","035-035.9, 040.0, 102-103.9, 457.2-457.3, 680-689, 728.86, 785.4","035-035.9, 040.0, 102-103.9, 457.2-457.3, 680-689, 728.86, 785.4","Non-communicable diseases","Skin and subcutaneous diseases","Bacterial skin diseases","","icd10","both_sexes","","","N49 Inflammatory disorders of male genital organs, not elsewhere classified","truncated: true",NA,"Chapter XIV Diseases of the genitourinary system | N40-N51 Diseases of male genital organs | N49 Inflammatory disorders of male genital organs, not elsewhere classified",199,0,199,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,199,NA,NA,NA,NA,NA,420332,NA,NA,NA,NA,NA,0.0013,NA,NA,NA,NA,NA,0.0021,NA,NA,NA,NA,NA,0.216,NA,NA,NA,NA,NA,0.348,NA,NA,NA,NA,NA,0.619,NA,NA,NA,NA,NA,0.993,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-N49-both_sexes.tsv.bgz","icd10-N49-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N49-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N49-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N49-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N49-both_sexes.tsv.bgz.tbi","2cf5cd9e387f0af00d0a4fff2bbdf064",518341672,"931491742df87eb6a44b452d423ad892",1749999,"EFO_0009555","male reproductive system disease","Other disease"
"N49","Skin and subcutaneous diseases",1,16,0.933333278,5.96046447753906e-07,0.933333278,5.96046447753906e-07,16,1,204,204,0,2.98023223876953e-07,1.31219180662241e-06,TRUE,TRUE,"skin and subcutaneous diseases","Skin and subcutaneous diseases",653,2,"A46-A46.0, A66-A67.3, A67.9, B07-B09, B35-B36.9, B85-B88.9, D86.3, E80.1-E80.29, I89.1-I89.8, L00-L23.2, L23.4-L27, L27.2-L54.8, L56, L56.2-L57.9, L59-L64, L64.8-L75.9, L77-L92.9, L94-L99.8, M72.5-M72.6, N49.2-N49.3, R20-R24.0","A46-A46.0, A66-A67.9, B07-B08.1, B35-B36.9, B85-B88.9, I89.1-I89.8, L00-L23.2, L23.4-L25.9, L28-L54.8, L56, L56.2-L57.9, L59-L64, L64.8-L75.9, L80-L92.9, L94-L99.8, M72.5-M72.6, N49.2-N49.3","035-035.9, 040.0, 078.0-078.19, 102-103.9, 110-111.9, 132-134.9, 136.1, 457.2-457.3, 680-709.3, 709.8-709.9, 728.86, 782-782.9, 785.4, V13.3, V19.4, V42.3, V43.83, V58.77, V59.1, V82.0","035-035.9, 040.0, 078.0-078.19, 102-111.9, 132-134.9, 136.1, 457.2-457.3, 680-709.3, 709.8-709.9, 728.86, 785.4","Non-communicable diseases","Skin and subcutaneous diseases","","","icd10","both_sexes","","","N49 Inflammatory disorders of male genital organs, not elsewhere classified","truncated: true",NA,"Chapter XIV Diseases of the genitourinary system | N40-N51 Diseases of male genital organs | N49 Inflammatory disorders of male genital organs, not elsewhere classified",199,0,199,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,199,NA,NA,NA,NA,NA,420332,NA,NA,NA,NA,NA,0.0013,NA,NA,NA,NA,NA,0.0021,NA,NA,NA,NA,NA,0.216,NA,NA,NA,NA,NA,0.348,NA,NA,NA,NA,NA,0.619,NA,NA,NA,NA,NA,0.993,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-N49-both_sexes.tsv.bgz","icd10-N49-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N49-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N49-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N49-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N49-both_sexes.tsv.bgz.tbi","2cf5cd9e387f0af00d0a4fff2bbdf064",518341672,"931491742df87eb6a44b452d423ad892",1749999,"EFO_0009555","male reproductive system disease","Other disease"
"N60","Other neoplasms",1,11,0.963636458,5.16176223754883e-05,0.383333296,0.042763472,16,0.965686275,204,197,0,2.58088111877442e-05,5.99496007904293e-05,TRUE,TRUE,"other neoplasms","Other neoplasms",490,3,"C75.90-C75.92, D00-D24.9, D26.0-D39.9, D4-D49.9, E34.0, K62.0-K62.3, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","D00-D24.9, D26.0-D49.9, E34.0, K62.0-K62.1, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","209.4-209.57, 209.61, 209.63-209.67, 210.0-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","209.4-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","Non-communicable diseases","Neoplasms","Other neoplasms","","icd10","both_sexes","","","N60 Benign mammary dysplasia","truncated: true",NA,"Chapter XIV Diseases of the genitourinary system | N60-N64 Disorders of breast | N60 Benign mammary dysplasia",1970,1960,10,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,418561,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,0.0501,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-N60-both_sexes.tsv.bgz","icd10-N60-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N60-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N60-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N60-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N60-both_sexes.tsv.bgz.tbi","9a07316eddd85e53ae5b0548d841e259",543067572,"11d642a0d9cda0ba653632a50603febf",1751595,"EFO_0003014","breast fibrocystic disease","Other disease"
"N60","Neoplasms",1,16,0.98333329,1.19209289550781e-07,0.98333329,1.19209289550781e-07,16,1,204,204,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"neoplasms","Neoplasms",410,2,"C00-C45.9, C46.6, C47-C79.9, C8-D24.9, D26.0-D39.9, D4-D49.9, D54, E34.0, K62.0-K62.3, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","C44.01-D24.9, D26.0-D49.9, E34.0, K62.0-K62.1, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","140-175.9, 177-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7, V07.39, V10-V11, V13.22-V13.24, V16-V16.9, V42.4, V42.81-V42.82, V59.2-V59.3, V72.32, V76-V76.9","173.01-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","Non-communicable diseases","Neoplasms","","","icd10","both_sexes","","","N60 Benign mammary dysplasia","truncated: true",NA,"Chapter XIV Diseases of the genitourinary system | N60-N64 Disorders of breast | N60 Benign mammary dysplasia",1970,1960,10,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,418561,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,0.0501,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-N60-both_sexes.tsv.bgz","icd10-N60-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N60-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N60-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N60-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N60-both_sexes.tsv.bgz.tbi","9a07316eddd85e53ae5b0548d841e259",543067572,"11d642a0d9cda0ba653632a50603febf",1751595,"EFO_0003014","breast fibrocystic disease","Other disease"
"N84","Neoplasms",1,16,0.98333329,1.19209289550781e-07,0.98333329,1.19209289550781e-07,16,1,204,204,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"neoplasms","Neoplasms",410,2,"C00-C45.9, C46.6, C47-C79.9, C8-D24.9, D26.0-D39.9, D4-D49.9, D54, E34.0, K62.0-K62.3, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","C44.01-D24.9, D26.0-D49.9, E34.0, K62.0-K62.1, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","140-175.9, 177-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7, V07.39, V10-V11, V13.22-V13.24, V16-V16.9, V42.4, V42.81-V42.82, V59.2-V59.3, V72.32, V76-V76.9","173.01-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","Non-communicable diseases","Neoplasms","","","icd10","both_sexes","","","N84 Polyp of female genital tract","truncated: true",NA,"Chapter XIV Diseases of the genitourinary system | N80-N98 Noninflammatory disorders of female genital tract | N84 Polyp of female genital tract",12050,12049,0,NA,NA,NA,"AFR,CSA,EAS,EUR",4,"",0,187,NA,207,98,11558,NA,6449,NA,8669,2611,408973,NA,0.216,NA,0.137,-0.3,-0.0014,NA,0.0807,NA,0.0463,0.129,0.0022,NA,1.42,NA,1.03,-1.66,-0.00935,NA,0.529,NA,0.347,0.712,0.0147,NA,2.67,NA,2.96,-2.33,-0.636,NA,0.983,NA,1.01,1,1.03,NA,"h2_z_insignificant",NA,"h2_z_insignificant","h2_z_insignificant","h2_z_insignificant",NA,FALSE,"icd10-N84-both_sexes.tsv.bgz","icd10-N84-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N84-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N84-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N84-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N84-both_sexes.tsv.bgz.tbi","6607312ab984bdb4b9fde9f39fff60eb",1855777646,"95fc211233435901134fa27fdee7ae4d",2120824,"EFO_0008622","female genital tract polyp","Other disease"
"N87","Other neoplasms",1,11,0.963636458,5.16176223754883e-05,0.383333296,0.042763472,16,0.965686275,204,197,0,2.58088111877442e-05,5.99496007904293e-05,TRUE,TRUE,"other neoplasms","Other neoplasms",490,3,"C75.90-C75.92, D00-D24.9, D26.0-D39.9, D4-D49.9, E34.0, K62.0-K62.3, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","D00-D24.9, D26.0-D49.9, E34.0, K62.0-K62.1, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","209.4-209.57, 209.61, 209.63-209.67, 210.0-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","209.4-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","Non-communicable diseases","Neoplasms","Other neoplasms","","icd10","both_sexes","","","N87 Dysplasia of cervix uteri","truncated: true",NA,"Chapter XIV Diseases of the genitourinary system | N80-N98 Noninflammatory disorders of female genital tract | N87 Dysplasia of cervix uteri",1649,1649,0,NA,NA,NA,"AFR,EUR",2,"",0,70,NA,NA,NA,1579,NA,6566,NA,NA,NA,418952,NA,0.582,NA,NA,NA,0.005,NA,0.11,NA,NA,NA,0.0021,NA,7.79,NA,NA,NA,0.149,NA,1.47,NA,NA,NA,0.0627,NA,5.31,NA,NA,NA,2.38,NA,0.993,NA,NA,NA,1.05,NA,"not_EUR_plus_1",NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-N87-both_sexes.tsv.bgz","icd10-N87-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N87-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N87-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-N87-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-N87-both_sexes.tsv.bgz.tbi","56e1447a8d37815fc57415988c083f16",1239907247,"06a678c2128ea2d0d0770858ddf4f83b",1954910,"EFO_1000910","dysplasia of cervix","Other disease"
"nan","Non-rheumatic calcific aortic valve disease",1,12,0.999999881,8.34465026855469e-06,0.783333302,2.82526016235352e-05,16,1,204,204,0,4.17232513427734e-06,1.19498632486584e-05,TRUE,TRUE,"non-rheumatic calcific aortic valve disease","Non-rheumatic calcific aortic valve disease",968,4,"","I35-I35.9","","424.1","Non-communicable diseases","Cardiovascular diseases","Non-rheumatic valvular heart disease","Non-rheumatic calcific aortic valve disease",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nan","Liver cancer due to alcohol use",1,13,0.923076987,1.47819519042969e-05,0.649999976,0.000526786,16,1,204,204,0,7.39097595214845e-06,2.0765122913179e-05,TRUE,TRUE,"liver cancer due to alcohol use","Liver cancer due to alcohol use",420,4,"","","","","Non-communicable diseases","Neoplasms","Liver cancer","Liver cancer due to alcohol use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nan","Chronic hepatitis C including cirrhosis",1,16,0.99999994,1.19209289550781e-07,0.99999994,1.19209289550781e-07,16,1,204,204,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"cirrhosis and other chronic liver diseases due to hepatitis c","Cirrhosis and other chronic liver diseases due to hepatitis C",523,4,"","","","","Non-communicable diseases","Digestive diseases","Cirrhosis and other chronic liver diseases","Cirrhosis and other chronic liver diseases due to hepatitis C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nan","Chronic kidney disease due to diabetes mellitus type 2",1,13,0.974359095,4.76837158203125e-06,0.699999928,0.000186324,16,1,204,204,0,2.38418579101562e-06,7.32640425364176e-06,TRUE,TRUE,"chronic kidney disease due to diabetes mellitus type 2","Chronic kidney disease due to diabetes mellitus type 2",998,4,"","","250.40, 250.42","","Non-communicable diseases","Diabetes and kidney diseases","Chronic kidney disease","Chronic kidney disease due to diabetes mellitus type 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nan","Chronic lymphoid leukemia",1,16,0.98333329,1.19209289550781e-07,0.98333329,1.19209289550781e-07,16,1,204,204,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"chronic lymphoid leukemia","Chronic lymphoid leukemia",846,4,"","","","","Non-communicable diseases","Neoplasms","Leukemia","Chronic lymphoid leukemia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nan","Total Cancers excluding Non-melanoma skin cancer",1,15,0.980952322,4.76837158203125e-07,0.933333278,5.96046447753906e-07,16,1,204,204,0,2.38418579101562e-07,1.08205355130709e-06,TRUE,TRUE,"","",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
